timestamp,temp_t-1,humidity_t-1,wind_speed_t-1,pressure_t-1,temp_t-2,humidity_t-2,wind_speed_t-2,pressure_t-2,temp_t-3,humidity_t-3,wind_speed_t-3,pressure_t-3,temp_t-4,humidity_t-4,wind_speed_t-4,pressure_t-4,temp_t-5,humidity_t-5,wind_speed_t-5,pressure_t-5,temp_t-6,humidity_t-6,wind_speed_t-6,pressure_t-6,hour,day_of_week,target_temp_t+1
2024-09-14 22:00:00,24.4,91.0,8.6,1000.6,24.6,90.0,8.4,999.9,25.0,88.0,7.2,999.5,25.4,89.0,12.9,999.2,27.5,77.0,14.2,998.5,29.7,69.0,10.8,997.7,22,5,24.0
2024-09-14 23:00:00,24.1,93.0,8.1,1001.0,24.4,91.0,8.6,1000.6,24.6,90.0,8.4,999.9,25.0,88.0,7.2,999.5,25.4,89.0,12.9,999.2,27.5,77.0,14.2,998.5,23,5,23.8
2024-09-15 00:00:00,24.0,95.0,7.7,1001.0,24.1,93.0,8.1,1001.0,24.4,91.0,8.6,1000.6,24.6,90.0,8.4,999.9,25.0,88.0,7.2,999.5,25.4,89.0,12.9,999.2,0,6,23.6
2024-09-15 01:00:00,23.8,96.0,7.1,1000.8,24.0,95.0,7.7,1001.0,24.1,93.0,8.1,1001.0,24.4,91.0,8.6,1000.6,24.6,90.0,8.4,999.9,25.0,88.0,7.2,999.5,1,6,23.5
2024-09-15 02:00:00,23.6,97.0,7.9,1000.4,23.8,96.0,7.1,1000.8,24.0,95.0,7.7,1001.0,24.1,93.0,8.1,1001.0,24.4,91.0,8.6,1000.6,24.6,90.0,8.4,999.9,2,6,23.3
2024-09-15 03:00:00,23.5,97.0,7.4,1000.1,23.6,97.0,7.9,1000.4,23.8,96.0,7.1,1000.8,24.0,95.0,7.7,1001.0,24.1,93.0,8.1,1001.0,24.4,91.0,8.6,1000.6,3,6,23.2
2024-09-15 04:00:00,23.3,97.0,6.1,1000.2,23.5,97.0,7.4,1000.1,23.6,97.0,7.9,1000.4,23.8,96.0,7.1,1000.8,24.0,95.0,7.7,1001.0,24.1,93.0,8.1,1001.0,4,6,23.2
2024-09-15 05:00:00,23.2,97.0,5.4,1000.1,23.3,97.0,6.1,1000.2,23.5,97.0,7.4,1000.1,23.6,97.0,7.9,1000.4,23.8,96.0,7.1,1000.8,24.0,95.0,7.7,1001.0,5,6,24.6
2024-09-15 06:00:00,23.2,97.0,5.4,1000.4,23.2,97.0,5.4,1000.1,23.3,97.0,6.1,1000.2,23.5,97.0,7.4,1000.1,23.6,97.0,7.9,1000.4,23.8,96.0,7.1,1000.8,6,6,25.2
2024-09-15 07:00:00,24.6,94.0,10.6,1000.6,23.2,97.0,5.4,1000.4,23.2,97.0,5.4,1000.1,23.3,97.0,6.1,1000.2,23.5,97.0,7.4,1000.1,23.6,97.0,7.9,1000.4,7,6,26.2
2024-09-15 08:00:00,25.2,91.0,14.1,1001.2,24.6,94.0,10.6,1000.6,23.2,97.0,5.4,1000.4,23.2,97.0,5.4,1000.1,23.3,97.0,6.1,1000.2,23.5,97.0,7.4,1000.1,8,6,27.2
2024-09-15 09:00:00,26.2,86.0,15.3,1001.9,25.2,91.0,14.1,1001.2,24.6,94.0,10.6,1000.6,23.2,97.0,5.4,1000.4,23.2,97.0,5.4,1000.1,23.3,97.0,6.1,1000.2,9,6,28.1
2024-09-15 10:00:00,27.2,80.0,14.2,1002.1,26.2,86.0,15.3,1001.9,25.2,91.0,14.1,1001.2,24.6,94.0,10.6,1000.6,23.2,97.0,5.4,1000.4,23.2,97.0,5.4,1000.1,10,6,28.3
2024-09-15 11:00:00,28.1,75.0,14.0,1002.3,27.2,80.0,14.2,1002.1,26.2,86.0,15.3,1001.9,25.2,91.0,14.1,1001.2,24.6,94.0,10.6,1000.6,23.2,97.0,5.4,1000.4,11,6,29.1
2024-09-15 12:00:00,28.3,75.0,13.7,1002.1,28.1,75.0,14.0,1002.3,27.2,80.0,14.2,1002.1,26.2,86.0,15.3,1001.9,25.2,91.0,14.1,1001.2,24.6,94.0,10.6,1000.6,12,6,30.1
2024-09-15 13:00:00,29.1,70.0,13.7,1001.6,28.3,75.0,13.7,1002.1,28.1,75.0,14.0,1002.3,27.2,80.0,14.2,1002.1,26.2,86.0,15.3,1001.9,25.2,91.0,14.1,1001.2,13,6,31.0
2024-09-15 14:00:00,30.1,65.0,12.6,1000.6,29.1,70.0,13.7,1001.6,28.3,75.0,13.7,1002.1,28.1,75.0,14.0,1002.3,27.2,80.0,14.2,1002.1,26.2,86.0,15.3,1001.9,14,6,31.0
2024-09-15 15:00:00,31.0,60.0,13.3,999.7,30.1,65.0,12.6,1000.6,29.1,70.0,13.7,1001.6,28.3,75.0,13.7,1002.1,28.1,75.0,14.0,1002.3,27.2,80.0,14.2,1002.1,15,6,30.6
2024-09-15 16:00:00,31.0,60.0,14.4,999.0,31.0,60.0,13.3,999.7,30.1,65.0,12.6,1000.6,29.1,70.0,13.7,1001.6,28.3,75.0,13.7,1002.1,28.1,75.0,14.0,1002.3,16,6,30.0
2024-09-15 17:00:00,30.6,60.0,13.3,999.0,31.0,60.0,14.4,999.0,31.0,60.0,13.3,999.7,30.1,65.0,12.6,1000.6,29.1,70.0,13.7,1001.6,28.3,75.0,13.7,1002.1,17,6,27.9
2024-09-15 18:00:00,30.0,66.0,8.5,999.1,30.6,60.0,13.3,999.0,31.0,60.0,14.4,999.0,31.0,60.0,13.3,999.7,30.1,65.0,12.6,1000.6,29.1,70.0,13.7,1001.6,18,6,26.7
2024-09-15 19:00:00,27.9,76.0,5.1,1000.2,30.0,66.0,8.5,999.1,30.6,60.0,13.3,999.0,31.0,60.0,14.4,999.0,31.0,60.0,13.3,999.7,30.1,65.0,12.6,1000.6,19,6,25.7
2024-09-15 20:00:00,26.7,79.0,6.1,1000.6,27.9,76.0,5.1,1000.2,30.0,66.0,8.5,999.1,30.6,60.0,13.3,999.0,31.0,60.0,14.4,999.0,31.0,60.0,13.3,999.7,20,6,25.1
2024-09-15 21:00:00,25.7,85.0,7.4,1001.1,26.7,79.0,6.1,1000.6,27.9,76.0,5.1,1000.2,30.0,66.0,8.5,999.1,30.6,60.0,13.3,999.0,31.0,60.0,14.4,999.0,21,6,24.6
2024-09-15 22:00:00,25.1,87.0,6.9,1001.8,25.7,85.0,7.4,1001.1,26.7,79.0,6.1,1000.6,27.9,76.0,5.1,1000.2,30.0,66.0,8.5,999.1,30.6,60.0,13.3,999.0,22,6,24.3
2024-09-15 23:00:00,24.6,88.0,7.1,1002.2,25.1,87.0,6.9,1001.8,25.7,85.0,7.4,1001.1,26.7,79.0,6.1,1000.6,27.9,76.0,5.1,1000.2,30.0,66.0,8.5,999.1,23,6,23.8
2024-09-16 00:00:00,24.3,89.0,6.2,1001.7,24.6,88.0,7.1,1002.2,25.1,87.0,6.9,1001.8,25.7,85.0,7.4,1001.1,26.7,79.0,6.1,1000.6,27.9,76.0,5.1,1000.2,0,0,23.9
2024-09-16 01:00:00,23.8,91.0,6.2,1001.3,24.3,89.0,6.2,1001.7,24.6,88.0,7.1,1002.2,25.1,87.0,6.9,1001.8,25.7,85.0,7.4,1001.1,26.7,79.0,6.1,1000.6,1,0,22.5
2024-09-16 02:00:00,23.9,90.0,3.6,1000.9,23.8,91.0,6.2,1001.3,24.3,89.0,6.2,1001.7,24.6,88.0,7.1,1002.2,25.1,87.0,6.9,1001.8,25.7,85.0,7.4,1001.1,2,0,22.0
2024-09-16 03:00:00,22.5,95.0,5.4,1000.6,23.9,90.0,3.6,1000.9,23.8,91.0,6.2,1001.3,24.3,89.0,6.2,1001.7,24.6,88.0,7.1,1002.2,25.1,87.0,6.9,1001.8,3,0,21.9
2024-09-16 04:00:00,22.0,97.0,5.4,1000.7,22.5,95.0,5.4,1000.6,23.9,90.0,3.6,1000.9,23.8,91.0,6.2,1001.3,24.3,89.0,6.2,1001.7,24.6,88.0,7.1,1002.2,4,0,21.9
2024-09-16 05:00:00,21.9,97.0,6.1,1001.3,22.0,97.0,5.4,1000.7,22.5,95.0,5.4,1000.6,23.9,90.0,3.6,1000.9,23.8,91.0,6.2,1001.3,24.3,89.0,6.2,1001.7,5,0,23.2
2024-09-16 06:00:00,21.9,97.0,5.8,1002.0,21.9,97.0,6.1,1001.3,22.0,97.0,5.4,1000.7,22.5,95.0,5.4,1000.6,23.9,90.0,3.6,1000.9,23.8,91.0,6.2,1001.3,6,0,24.4
2024-09-16 07:00:00,23.2,96.0,5.5,1002.4,21.9,97.0,5.8,1002.0,21.9,97.0,6.1,1001.3,22.0,97.0,5.4,1000.7,22.5,95.0,5.4,1000.6,23.9,90.0,3.6,1000.9,7,0,25.8
2024-09-16 08:00:00,24.4,92.0,9.3,1003.3,23.2,96.0,5.5,1002.4,21.9,97.0,5.8,1002.0,21.9,97.0,6.1,1001.3,22.0,97.0,5.4,1000.7,22.5,95.0,5.4,1000.6,8,0,27.2
2024-09-16 09:00:00,25.8,85.0,12.4,1003.9,24.4,92.0,9.3,1003.3,23.2,96.0,5.5,1002.4,21.9,97.0,5.8,1002.0,21.9,97.0,6.1,1001.3,22.0,97.0,5.4,1000.7,9,0,28.2
2024-09-16 10:00:00,27.2,77.0,11.9,1004.4,25.8,85.0,12.4,1003.9,24.4,92.0,9.3,1003.3,23.2,96.0,5.5,1002.4,21.9,97.0,5.8,1002.0,21.9,97.0,6.1,1001.3,10,0,29.1
2024-09-16 11:00:00,28.2,72.0,9.8,1004.4,27.2,77.0,11.9,1004.4,25.8,85.0,12.4,1003.9,24.4,92.0,9.3,1003.3,23.2,96.0,5.5,1002.4,21.9,97.0,5.8,1002.0,11,0,29.8
2024-09-16 12:00:00,29.1,68.0,9.9,1004.0,28.2,72.0,9.8,1004.4,27.2,77.0,11.9,1004.4,25.8,85.0,12.4,1003.9,24.4,92.0,9.3,1003.3,23.2,96.0,5.5,1002.4,12,0,30.3
2024-09-16 13:00:00,29.8,62.0,10.2,1003.3,29.1,68.0,9.9,1004.0,28.2,72.0,9.8,1004.4,27.2,77.0,11.9,1004.4,25.8,85.0,12.4,1003.9,24.4,92.0,9.3,1003.3,13,0,30.8
2024-09-16 14:00:00,30.3,58.0,9.7,1002.3,29.8,62.0,10.2,1003.3,29.1,68.0,9.9,1004.0,28.2,72.0,9.8,1004.4,27.2,77.0,11.9,1004.4,25.8,85.0,12.4,1003.9,14,0,31.0
2024-09-16 15:00:00,30.8,57.0,10.1,1001.5,30.3,58.0,9.7,1002.3,29.8,62.0,10.2,1003.3,29.1,68.0,9.9,1004.0,28.2,72.0,9.8,1004.4,27.2,77.0,11.9,1004.4,15,0,30.7
2024-09-16 16:00:00,31.0,55.0,10.8,1001.0,30.8,57.0,10.1,1001.5,30.3,58.0,9.7,1002.3,29.8,62.0,10.2,1003.3,29.1,68.0,9.9,1004.0,28.2,72.0,9.8,1004.4,16,0,30.0
2024-09-16 17:00:00,30.7,56.0,10.1,1000.8,31.0,55.0,10.8,1001.0,30.8,57.0,10.1,1001.5,30.3,58.0,9.7,1002.3,29.8,62.0,10.2,1003.3,29.1,68.0,9.9,1004.0,17,0,28.9
2024-09-16 18:00:00,30.0,65.0,6.2,1000.9,30.7,56.0,10.1,1000.8,31.0,55.0,10.8,1001.0,30.8,57.0,10.1,1001.5,30.3,58.0,9.7,1002.3,29.8,62.0,10.2,1003.3,18,0,26.5
2024-09-16 19:00:00,28.9,67.0,3.8,1001.4,30.0,65.0,6.2,1000.9,30.7,56.0,10.1,1000.8,31.0,55.0,10.8,1001.0,30.8,57.0,10.1,1001.5,30.3,58.0,9.7,1002.3,19,0,26.0
2024-09-16 20:00:00,26.5,80.0,6.0,1001.7,28.9,67.0,3.8,1001.4,30.0,65.0,6.2,1000.9,30.7,56.0,10.1,1000.8,31.0,55.0,10.8,1001.0,30.8,57.0,10.1,1001.5,20,0,25.8
2024-09-16 21:00:00,26.0,82.0,6.9,1002.4,26.5,80.0,6.0,1001.7,28.9,67.0,3.8,1001.4,30.0,65.0,6.2,1000.9,30.7,56.0,10.1,1000.8,31.0,55.0,10.8,1001.0,21,0,25.5
2024-09-16 22:00:00,25.8,82.0,6.9,1003.2,26.0,82.0,6.9,1002.4,26.5,80.0,6.0,1001.7,28.9,67.0,3.8,1001.4,30.0,65.0,6.2,1000.9,30.7,56.0,10.1,1000.8,22,0,25.0
2024-09-16 23:00:00,25.5,81.0,6.0,1003.5,25.8,82.0,6.9,1003.2,26.0,82.0,6.9,1002.4,26.5,80.0,6.0,1001.7,28.9,67.0,3.8,1001.4,30.0,65.0,6.2,1000.9,23,0,24.5
2024-09-17 00:00:00,25.0,83.0,5.9,1003.3,25.5,81.0,6.0,1003.5,25.8,82.0,6.9,1003.2,26.0,82.0,6.9,1002.4,26.5,80.0,6.0,1001.7,28.9,67.0,3.8,1001.4,0,1,24.4
2024-09-17 01:00:00,24.5,87.0,5.4,1003.2,25.0,83.0,5.9,1003.3,25.5,81.0,6.0,1003.5,25.8,82.0,6.9,1003.2,26.0,82.0,6.9,1002.4,26.5,80.0,6.0,1001.7,1,1,23.8
2024-09-17 02:00:00,24.4,88.0,6.2,1002.8,24.5,87.0,5.4,1003.2,25.0,83.0,5.9,1003.3,25.5,81.0,6.0,1003.5,25.8,82.0,6.9,1003.2,26.0,82.0,6.9,1002.4,2,1,23.4
2024-09-17 03:00:00,23.8,92.0,5.2,1002.3,24.4,88.0,6.2,1002.8,24.5,87.0,5.4,1003.2,25.0,83.0,5.9,1003.3,25.5,81.0,6.0,1003.5,25.8,82.0,6.9,1003.2,3,1,23.1
2024-09-17 04:00:00,23.4,94.0,5.1,1002.3,23.8,92.0,5.2,1002.3,24.4,88.0,6.2,1002.8,24.5,87.0,5.4,1003.2,25.0,83.0,5.9,1003.3,25.5,81.0,6.0,1003.5,4,1,23.0
2024-09-17 05:00:00,23.1,95.0,6.5,1002.3,23.4,94.0,5.1,1002.3,23.8,92.0,5.2,1002.3,24.4,88.0,6.2,1002.8,24.5,87.0,5.4,1003.2,25.0,83.0,5.9,1003.3,5,1,23.9
2024-09-17 06:00:00,23.0,96.0,7.2,1002.8,23.1,95.0,6.5,1002.3,23.4,94.0,5.1,1002.3,23.8,92.0,5.2,1002.3,24.4,88.0,6.2,1002.8,24.5,87.0,5.4,1003.2,6,1,24.5
2024-09-17 07:00:00,23.9,92.0,8.7,1003.0,23.0,96.0,7.2,1002.8,23.1,95.0,6.5,1002.3,23.4,94.0,5.1,1002.3,23.8,92.0,5.2,1002.3,24.4,88.0,6.2,1002.8,7,1,25.9
2024-09-17 08:00:00,24.5,90.0,7.1,1003.7,23.9,92.0,8.7,1003.0,23.0,96.0,7.2,1002.8,23.1,95.0,6.5,1002.3,23.4,94.0,5.1,1002.3,23.8,92.0,5.2,1002.3,8,1,27.3
2024-09-17 09:00:00,25.9,85.0,7.6,1004.4,24.5,90.0,7.1,1003.7,23.9,92.0,8.7,1003.0,23.0,96.0,7.2,1002.8,23.1,95.0,6.5,1002.3,23.4,94.0,5.1,1002.3,9,1,28.6
2024-09-17 10:00:00,27.3,80.0,8.9,1004.6,25.9,85.0,7.6,1004.4,24.5,90.0,7.1,1003.7,23.9,92.0,8.7,1003.0,23.0,96.0,7.2,1002.8,23.1,95.0,6.5,1002.3,10,1,29.4
2024-09-17 11:00:00,28.6,74.0,12.1,1004.7,27.3,80.0,8.9,1004.6,25.9,85.0,7.6,1004.4,24.5,90.0,7.1,1003.7,23.9,92.0,8.7,1003.0,23.0,96.0,7.2,1002.8,11,1,30.3
2024-09-17 12:00:00,29.4,68.0,10.0,1004.4,28.6,74.0,12.1,1004.7,27.3,80.0,8.9,1004.6,25.9,85.0,7.6,1004.4,24.5,90.0,7.1,1003.7,23.9,92.0,8.7,1003.0,12,1,30.9
2024-09-17 13:00:00,30.3,64.0,8.2,1003.6,29.4,68.0,10.0,1004.4,28.6,74.0,12.1,1004.7,27.3,80.0,8.9,1004.6,25.9,85.0,7.6,1004.4,24.5,90.0,7.1,1003.7,13,1,31.1
2024-09-17 14:00:00,30.9,61.0,8.1,1002.6,30.3,64.0,8.2,1003.6,29.4,68.0,10.0,1004.4,28.6,74.0,12.1,1004.7,27.3,80.0,8.9,1004.6,25.9,85.0,7.6,1004.4,14,1,31.0
2024-09-17 15:00:00,31.1,60.0,7.8,1001.6,30.9,61.0,8.1,1002.6,30.3,64.0,8.2,1003.6,29.4,68.0,10.0,1004.4,28.6,74.0,12.1,1004.7,27.3,80.0,8.9,1004.6,15,1,30.8
2024-09-17 16:00:00,31.0,60.0,8.7,1000.5,31.1,60.0,7.8,1001.6,30.9,61.0,8.1,1002.6,30.3,64.0,8.2,1003.6,29.4,68.0,10.0,1004.4,28.6,74.0,12.1,1004.7,16,1,30.1
2024-09-17 17:00:00,30.8,62.0,7.6,1000.3,31.0,60.0,8.7,1000.5,31.1,60.0,7.8,1001.6,30.9,61.0,8.1,1002.6,30.3,64.0,8.2,1003.6,29.4,68.0,10.0,1004.4,17,1,28.2
2024-09-17 18:00:00,30.1,67.0,6.1,1000.4,30.8,62.0,7.6,1000.3,31.0,60.0,8.7,1000.5,31.1,60.0,7.8,1001.6,30.9,61.0,8.1,1002.6,30.3,64.0,8.2,1003.6,18,1,26.9
2024-09-17 19:00:00,28.2,74.0,5.4,1000.9,30.1,67.0,6.1,1000.4,30.8,62.0,7.6,1000.3,31.0,60.0,8.7,1000.5,31.1,60.0,7.8,1001.6,30.9,61.0,8.1,1002.6,19,1,26.0
2024-09-17 20:00:00,26.9,78.0,6.3,1001.2,28.2,74.0,5.4,1000.9,30.1,67.0,6.1,1000.4,30.8,62.0,7.6,1000.3,31.0,60.0,8.7,1000.5,31.1,60.0,7.8,1001.6,20,1,26.5
2024-09-17 21:00:00,26.0,83.0,6.4,1001.5,26.9,78.0,6.3,1001.2,28.2,74.0,5.4,1000.9,30.1,67.0,6.1,1000.4,30.8,62.0,7.6,1000.3,31.0,60.0,8.7,1000.5,21,1,26.4
2024-09-17 22:00:00,26.5,80.0,5.1,1002.1,26.0,83.0,6.4,1001.5,26.9,78.0,6.3,1001.2,28.2,74.0,5.4,1000.9,30.1,67.0,6.1,1000.4,30.8,62.0,7.6,1000.3,22,1,26.2
2024-09-17 23:00:00,26.4,81.0,4.8,1002.4,26.5,80.0,5.1,1002.1,26.0,83.0,6.4,1001.5,26.9,78.0,6.3,1001.2,28.2,74.0,5.4,1000.9,30.1,67.0,6.1,1000.4,23,1,25.9
2024-09-18 00:00:00,26.2,79.0,5.5,1001.9,26.4,81.0,4.8,1002.4,26.5,80.0,5.1,1002.1,26.0,83.0,6.4,1001.5,26.9,78.0,6.3,1001.2,28.2,74.0,5.4,1000.9,0,2,25.4
2024-09-18 01:00:00,25.9,81.0,6.1,1001.4,26.2,79.0,5.5,1001.9,26.4,81.0,4.8,1002.4,26.5,80.0,5.1,1002.1,26.0,83.0,6.4,1001.5,26.9,78.0,6.3,1001.2,1,2,24.5
2024-09-18 02:00:00,25.4,83.0,5.0,1000.9,25.9,81.0,6.1,1001.4,26.2,79.0,5.5,1001.9,26.4,81.0,4.8,1002.4,26.5,80.0,5.1,1002.1,26.0,83.0,6.4,1001.5,2,2,24.0
2024-09-18 03:00:00,24.5,87.0,5.9,1000.3,25.4,83.0,5.0,1000.9,25.9,81.0,6.1,1001.4,26.2,79.0,5.5,1001.9,26.4,81.0,4.8,1002.4,26.5,80.0,5.1,1002.1,3,2,24.6
2024-09-18 04:00:00,24.0,89.0,8.9,1000.1,24.5,87.0,5.9,1000.3,25.4,83.0,5.0,1000.9,25.9,81.0,6.1,1001.4,26.2,79.0,5.5,1001.9,26.4,81.0,4.8,1002.4,4,2,24.5
2024-09-18 05:00:00,24.6,85.0,10.4,1000.0,24.0,89.0,8.9,1000.1,24.5,87.0,5.9,1000.3,25.4,83.0,5.0,1000.9,25.9,81.0,6.1,1001.4,26.2,79.0,5.5,1001.9,5,2,24.6
2024-09-18 06:00:00,24.5,90.0,9.7,1000.2,24.6,85.0,10.4,1000.0,24.0,89.0,8.9,1000.1,24.5,87.0,5.9,1000.3,25.4,83.0,5.0,1000.9,25.9,81.0,6.1,1001.4,6,2,25.1
2024-09-18 07:00:00,24.6,94.0,11.2,1000.7,24.5,90.0,9.7,1000.2,24.6,85.0,10.4,1000.0,24.0,89.0,8.9,1000.1,24.5,87.0,5.9,1000.3,25.4,83.0,5.0,1000.9,7,2,26.2
2024-09-18 08:00:00,25.1,93.0,9.7,1001.4,24.6,94.0,11.2,1000.7,24.5,90.0,9.7,1000.2,24.6,85.0,10.4,1000.0,24.0,89.0,8.9,1000.1,24.5,87.0,5.9,1000.3,8,2,27.8
2024-09-18 09:00:00,26.2,89.0,12.0,1002.0,25.1,93.0,9.7,1001.4,24.6,94.0,11.2,1000.7,24.5,90.0,9.7,1000.2,24.6,85.0,10.4,1000.0,24.0,89.0,8.9,1000.1,9,2,29.1
2024-09-18 10:00:00,27.8,82.0,14.7,1002.4,26.2,89.0,12.0,1002.0,25.1,93.0,9.7,1001.4,24.6,94.0,11.2,1000.7,24.5,90.0,9.7,1000.2,24.6,85.0,10.4,1000.0,10,2,29.9
2024-09-18 11:00:00,29.1,74.0,14.4,1002.6,27.8,82.0,14.7,1002.4,26.2,89.0,12.0,1002.0,25.1,93.0,9.7,1001.4,24.6,94.0,11.2,1000.7,24.5,90.0,9.7,1000.2,11,2,31.0
2024-09-18 12:00:00,29.9,70.0,13.3,1001.9,29.1,74.0,14.4,1002.6,27.8,82.0,14.7,1002.4,26.2,89.0,12.0,1002.0,25.1,93.0,9.7,1001.4,24.6,94.0,11.2,1000.7,12,2,31.8
2024-09-18 13:00:00,31.0,64.0,11.2,1001.1,29.9,70.0,13.3,1001.9,29.1,74.0,14.4,1002.6,27.8,82.0,14.7,1002.4,26.2,89.0,12.0,1002.0,25.1,93.0,9.7,1001.4,13,2,31.9
2024-09-18 14:00:00,31.8,59.0,11.6,1000.0,31.0,64.0,11.2,1001.1,29.9,70.0,13.3,1001.9,29.1,74.0,14.4,1002.6,27.8,82.0,14.7,1002.4,26.2,89.0,12.0,1002.0,14,2,31.8
2024-09-18 15:00:00,31.9,58.0,13.0,999.0,31.8,59.0,11.6,1000.0,31.0,64.0,11.2,1001.1,29.9,70.0,13.3,1001.9,29.1,74.0,14.4,1002.6,27.8,82.0,14.7,1002.4,15,2,31.6
2024-09-18 16:00:00,31.8,58.0,11.9,998.4,31.9,58.0,13.0,999.0,31.8,59.0,11.6,1000.0,31.0,64.0,11.2,1001.1,29.9,70.0,13.3,1001.9,29.1,74.0,14.4,1002.6,16,2,30.8
2024-09-18 17:00:00,31.6,59.0,11.6,998.1,31.8,58.0,11.9,998.4,31.9,58.0,13.0,999.0,31.8,59.0,11.6,1000.0,31.0,64.0,11.2,1001.1,29.9,70.0,13.3,1001.9,17,2,28.9
2024-09-18 18:00:00,30.8,66.0,7.9,998.2,31.6,59.0,11.6,998.1,31.8,58.0,11.9,998.4,31.9,58.0,13.0,999.0,31.8,59.0,11.6,1000.0,31.0,64.0,11.2,1001.1,18,2,27.6
2024-09-18 19:00:00,28.9,77.0,6.3,999.0,30.8,66.0,7.9,998.2,31.6,59.0,11.6,998.1,31.8,58.0,11.9,998.4,31.9,58.0,13.0,999.0,31.8,59.0,11.6,1000.0,19,2,28.2
2024-09-18 20:00:00,27.6,82.0,5.6,999.6,28.9,77.0,6.3,999.0,30.8,66.0,7.9,998.2,31.6,59.0,11.6,998.1,31.8,58.0,11.9,998.4,31.9,58.0,13.0,999.0,20,2,27.0
2024-09-18 21:00:00,28.2,77.0,3.1,1000.1,27.6,82.0,5.6,999.6,28.9,77.0,6.3,999.0,30.8,66.0,7.9,998.2,31.6,59.0,11.6,998.1,31.8,58.0,11.9,998.4,21,2,26.3
2024-09-18 22:00:00,27.0,83.0,6.5,1000.6,28.2,77.0,3.1,1000.1,27.6,82.0,5.6,999.6,28.9,77.0,6.3,999.0,30.8,66.0,7.9,998.2,31.6,59.0,11.6,998.1,22,2,25.7
2024-09-18 23:00:00,26.3,86.0,5.4,1000.7,27.0,83.0,6.5,1000.6,28.2,77.0,3.1,1000.1,27.6,82.0,5.6,999.6,28.9,77.0,6.3,999.0,30.8,66.0,7.9,998.2,23,2,25.5
2024-09-19 00:00:00,25.7,88.0,6.6,1000.3,26.3,86.0,5.4,1000.7,27.0,83.0,6.5,1000.6,28.2,77.0,3.1,1000.1,27.6,82.0,5.6,999.6,28.9,77.0,6.3,999.0,0,3,25.2
2024-09-19 01:00:00,25.5,85.0,7.6,1000.1,25.7,88.0,6.6,1000.3,26.3,86.0,5.4,1000.7,27.0,83.0,6.5,1000.6,28.2,77.0,3.1,1000.1,27.6,82.0,5.6,999.6,1,3,24.8
2024-09-19 02:00:00,25.2,83.0,9.3,999.7,25.5,85.0,7.6,1000.1,25.7,88.0,6.6,1000.3,26.3,86.0,5.4,1000.7,27.0,83.0,6.5,1000.6,28.2,77.0,3.1,1000.1,2,3,24.5
2024-09-19 03:00:00,24.8,85.0,8.7,999.7,25.2,83.0,9.3,999.7,25.5,85.0,7.6,1000.1,25.7,88.0,6.6,1000.3,26.3,86.0,5.4,1000.7,27.0,83.0,6.5,1000.6,3,3,24.1
2024-09-19 04:00:00,24.5,87.0,9.7,999.7,24.8,85.0,8.7,999.7,25.2,83.0,9.3,999.7,25.5,85.0,7.6,1000.1,25.7,88.0,6.6,1000.3,26.3,86.0,5.4,1000.7,4,3,23.8
2024-09-19 05:00:00,24.1,86.0,9.7,1000.1,24.5,87.0,9.7,999.7,24.8,85.0,8.7,999.7,25.2,83.0,9.3,999.7,25.5,85.0,7.6,1000.1,25.7,88.0,6.6,1000.3,5,3,24.7
2024-09-19 06:00:00,23.8,87.0,9.5,1000.5,24.1,86.0,9.7,1000.1,24.5,87.0,9.7,999.7,24.8,85.0,8.7,999.7,25.2,83.0,9.3,999.7,25.5,85.0,7.6,1000.1,6,3,25.1
2024-09-19 07:00:00,24.7,86.0,9.5,1001.1,23.8,87.0,9.5,1000.5,24.1,86.0,9.7,1000.1,24.5,87.0,9.7,999.7,24.8,85.0,8.7,999.7,25.2,83.0,9.3,999.7,7,3,26.4
2024-09-19 08:00:00,25.1,89.0,8.3,1001.6,24.7,86.0,9.5,1001.1,23.8,87.0,9.5,1000.5,24.1,86.0,9.7,1000.1,24.5,87.0,9.7,999.7,24.8,85.0,8.7,999.7,8,3,28.0
2024-09-19 09:00:00,26.4,86.0,10.3,1002.4,25.1,89.0,8.3,1001.6,24.7,86.0,9.5,1001.1,23.8,87.0,9.5,1000.5,24.1,86.0,9.7,1000.1,24.5,87.0,9.7,999.7,9,3,29.3
2024-09-19 10:00:00,28.0,80.0,11.3,1002.8,26.4,86.0,10.3,1002.4,25.1,89.0,8.3,1001.6,24.7,86.0,9.5,1001.1,23.8,87.0,9.5,1000.5,24.1,86.0,9.7,1000.1,10,3,30.5
2024-09-19 11:00:00,29.3,76.0,11.3,1002.9,28.0,80.0,11.3,1002.8,26.4,86.0,10.3,1002.4,25.1,89.0,8.3,1001.6,24.7,86.0,9.5,1001.1,23.8,87.0,9.5,1000.5,11,3,31.5
2024-09-19 12:00:00,30.5,71.0,12.0,1002.4,29.3,76.0,11.3,1002.9,28.0,80.0,11.3,1002.8,26.4,86.0,10.3,1002.4,25.1,89.0,8.3,1001.6,24.7,86.0,9.5,1001.1,12,3,32.2
2024-09-19 13:00:00,31.5,66.0,12.7,1001.4,30.5,71.0,12.0,1002.4,29.3,76.0,11.3,1002.9,28.0,80.0,11.3,1002.8,26.4,86.0,10.3,1002.4,25.1,89.0,8.3,1001.6,13,3,32.3
